,Time,Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Pump_1,Pump_2,Pump_3,Pump_4,Pump_5,Pump_6,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Flow_sensor_4,Valv_1,Valv_2,Valv_3,Valv_4,Valv_5,Valv_6,Valv_7,Valv_8,Valv_9,Valv_10,Valv_11,Valv_12,Valv_13,Valv_14,Valv_15,Valv_16,Valv_17,Valv_18,Valv_19,Valv_20,Valv_21,Valv_22,Label_n,Label,mac_s,mac_d,ip_s,ip_d,sport,dport,proto,flags,size,modbus_fn,n_pkt_src,n_pkt_dst,modbus_response
212,2022-21-02 14:48:50,193,634,1138,1106,529,291,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,7.0
213,2022-21-02 14:48:51,172,620,1144,1120,524,297,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[297],12.0,44.0
214,2022-21-02 14:48:52,155,609,1148,1130,520,303,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],17.0,44.0
215,2022-21-02 14:48:53,132,595,1157,1139,516,303,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[303],13.0,50.0
216,2022-21-02 14:48:54,113,584,1164,1154,511,309,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Holding Registers,,50.0,9.0
217,2022-21-02 14:48:55,92,573,1165,1164,508,315,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,fa:00:bc:90:d7:fa,84.3.251.20,84.3.251.103,60616.0,502.0,Modbus,11000.0,66,Read Coils Request,,51.0,14.0
218,2022-21-02 14:48:56,61,559,1173,1177,502,315,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],15.0,49.0
219,2022-21-02 14:48:57,34,547,1178,1186,499,322,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
220,2022-21-02 14:48:58,0,532,1187,1193,494,327,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
221,2022-21-02 14:48:59,0,522,1193,1185,491,327,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[327],17.0,43.0
222,2022-21-02 14:49:00,0,507,1202,1171,486,333,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
223,2022-21-02 14:49:01,0,495,1205,1160,481,340,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
224,2022-21-02 14:49:02,0,480,1215,1143,478,346,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,47.0
225,2022-21-02 14:49:03,0,469,1219,1134,472,346,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],13.0,50.0
226,2022-21-02 14:49:04,0,457,1225,1126,469,352,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[352],12.0,43.0
227,2022-21-02 14:49:05,0,441,1233,1110,464,357,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,4a:35:83:e0:3d:a4,0a:fe:ec:47:74:fb,84.3.251.104,84.3.251.102,52027.0,502.0,TCP,10000.0,66,,,6.0,18.0
228,2022-21-02 14:49:06,0,429,1237,1097,461,357,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
229,2022-21-02 14:49:07,0,414,1246,1086,456,363,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
230,2022-21-02 14:49:08,0,402,1254,1078,452,370,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],20.0,45.0
231,2022-21-02 14:49:09,0,386,1261,1063,446,370,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],13.0,47.0
232,2022-21-02 14:49:10,0,374,1268,1053,443,377,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,0a:fe:ec:47:74:fb,84.3.251.20,84.3.251.102,60615.0,502.0,Modbus,11000.0,66,Read Holding Registers,,51.0,14.0
233,2022-21-02 14:49:11,0,358,1272,1040,438,382,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
234,2022-21-02 14:49:12,0,345,1280,1030,434,388,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,48.0
235,2022-21-02 14:49:13,0,328,1283,1020,431,388,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,51.0
236,2022-21-02 14:49:14,0,316,1292,1006,425,395,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,fa:00:bc:90:d7:fa,84.3.251.20,84.3.251.103,60616.0,502.0,Modbus,11000.0,66,Read Holding Registers,,44.0,18.0
237,2022-21-02 14:49:15,0,302,1295,996,422,401,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[401],14.0,50.0
238,2022-21-02 14:49:16,0,286,1304,982,416,401,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,0a:fe:ec:47:74:fb,84.3.251.20,84.3.251.102,60615.0,502.0,Modbus,11000.0,66,Read Holding Registers,,44.0,12.0
239,2022-21-02 14:49:17,0,272,1307,974,412,406,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,51.0
240,2022-21-02 14:49:18,0,254,1315,960,407,413,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],17.0,46.0
241,2022-21-02 14:49:19,0,240,1322,948,403,420,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,6.0
242,2022-21-02 14:49:20,0,220,1327,935,398,420,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,46.0
243,2022-21-02 14:49:21,0,204,1331,924,393,426,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
244,2022-21-02 14:49:22,0,183,1337,915,390,432,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[432],14.0,50.0
245,2022-21-02 14:49:23,0,166,1342,903,385,432,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,45.0
246,2022-21-02 14:49:24,0,148,1345,893,382,438,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[438],14.0,50.0
247,2022-21-02 14:49:25,0,122,1354,880,376,446,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],17.0,44.0
248,2022-21-02 14:49:26,0,101,1360,870,372,446,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,1,scan,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,47.0
249,2022-21-02 14:49:27,0,67,1364,856,366,451,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60523.0,502.0,TCP,11000.0,86,,,50.0,8.0
250,2022-21-02 14:49:28,0,38,1370,847,363,457,8,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
251,2022-21-02 14:49:29,0,1,1369,833,358,447,8,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[4000],14.0,50.0
252,2022-21-02 14:49:30,0,3,1360,825,353,447,16,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[4000],16.0,40.0
253,2022-21-02 14:49:31,0,3,1344,812,350,446,24,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[446],14.0,50.0
254,2022-21-02 14:49:32,0,2,1334,801,344,444,24,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[444],14.0,50.0
255,2022-21-02 14:49:33,0,3,1323,791,340,444,40,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,00:80:f4:03:fb:12,84.3.251.101,84.3.251.18,54667.0,502.0,Modbus,11000.0,66,Read Coils Request,,17.0,10.0
256,2022-21-02 14:49:34,0,3,1307,778,335,443,48,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,48.0
257,2022-21-02 14:49:35,0,3,1295,767,332,433,48,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,e6:3f:ac:c9:a8:8c,84.3.251.20,84.3.251.101,60614.0,502.0,Modbus,11000.0,66,Read Holding Registers,,50.0,14.0
258,2022-21-02 14:49:36,0,2,1278,754,326,431,56,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
259,2022-21-02 14:49:37,0,3,1264,745,321,431,56,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[4000],14.0,50.0
260,2022-21-02 14:49:38,0,2,1247,733,316,431,72,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,7.0
261,2022-21-02 14:49:39,0,3,1235,722,313,429,80,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
262,2022-21-02 14:49:40,0,3,1217,708,307,429,80,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[429],18.0,43.0
263,2022-21-02 14:49:41,0,3,1203,698,303,427,88,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[427],14.0,50.0
264,2022-21-02 14:49:42,0,3,1190,688,298,427,104,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,48.0
265,2022-21-02 14:49:43,0,3,1173,674,293,427,104,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[104],13.0,46.0
266,2022-21-02 14:49:44,0,3,1159,664,288,417,112,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[417],12.0,43.0
267,2022-21-02 14:49:45,0,4,1142,652,282,416,120,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[4000],14.0,49.0
268,2022-21-02 14:49:46,0,3,1130,642,278,415,120,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[120],14.0,50.0
269,2022-21-02 14:49:47,0,3,1112,629,273,415,136,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
270,2022-21-02 14:49:48,0,4,1099,618,268,414,136,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[414],14.0,50.0
271,2022-21-02 14:49:49,0,3,1081,604,262,414,144,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],13.0,50.0
272,2022-21-02 14:49:50,0,3,1069,595,258,414,152,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[414],14.0,50.0
273,2022-21-02 14:49:51,0,4,1053,587,255,413,160,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,5.0
274,2022-21-02 14:49:52,0,4,1039,573,249,403,160,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,fa:00:bc:90:d7:fa,84.3.251.20,84.3.251.103,60616.0,502.0,Modbus,11000.0,66,Read Holding Registers,,51.0,14.0
275,2022-21-02 14:49:53,0,5,1027,563,244,402,176,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
276,2022-21-02 14:49:54,0,4,1008,549,237,402,176,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
277,2022-21-02 14:49:55,0,4,996,539,233,403,184,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],16.0,38.0
278,2022-21-02 14:49:56,0,4,979,526,227,400,192,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,74:46:a0:bd:a7:1b,e6:3f:ac:c9:a8:8c,84.3.251.20,84.3.251.101,60614.0,502.0,Modbus,11000.0,66,Read Holding Registers,,50.0,14.0
279,2022-21-02 14:49:57,0,3,966,518,222,400,192,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[192],13.0,46.0
280,2022-21-02 14:49:58,0,4,950,505,216,391,209,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,50.0
281,2022-21-02 14:49:59,0,3,937,494,212,390,217,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[390],12.0,45.0
282,2022-21-02 14:50:00,0,4,921,481,207,390,217,0,False,False,False,False,True,False,4000,0,0,0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],12.0,46.0
